url,type,reason_in_code,in_sitemap,canonical,internal_links,content_score,current_robots,recommended_robots,recommended_action
https://www.kronosolopromocionales.com/productos/boligrafo-flaggy-13287/,product,"is_ai_optimized=false — pendiente de enriquecimiento, excluido del sitemap intencionalmente",false,https://www.kronosolopromocionales.com/productos/boligrafo-flaggy-13287/,0,100,"noindex,nofollow","noindex,follow",B_NOINDEX_INTENCIONAL
https://www.kronosolopromocionales.com/productos/boligrafo-ventura-13349/,product,"is_ai_optimized=false — pendiente de enriquecimiento, excluido del sitemap intencionalmente",false,https://www.kronosolopromocionales.com/productos/boligrafo-ventura-13349/,0,100,"noindex,nofollow","noindex,follow",B_NOINDEX_INTENCIONAL
https://www.kronosolopromocionales.com/productos/cargador-inalambrico-magnet-3-1-eco-10746/,product,"is_ai_optimized=false — pendiente de enriquecimiento, excluido del sitemap intencionalmente",false,https://www.kronosolopromocionales.com/productos/cargador-inalambrico-magnet-3-1-eco-10746/,0,55,"noindex,nofollow","noindex,follow",B_NOINDEX_INTENCIONAL
https://www.kronosolopromocionales.com/productos/mug-toffee-300ml-10430/,product,"is_ai_optimized=false — pendiente de enriquecimiento, excluido del sitemap intencionalmente",false,https://www.kronosolopromocionales.com/productos/mug-toffee-300ml-10430/,0,55,"noindex,nofollow","noindex,follow",B_NOINDEX_INTENCIONAL
https://www.kronosolopromocionales.com/productos/set-de-herramientas-big-tire-10963/,product,"is_ai_optimized=false — pendiente de enriquecimiento, excluido del sitemap intencionalmente",false,https://www.kronosolopromocionales.com/productos/set-de-herramientas-big-tire-10963/,0,55,"noindex,nofollow","noindex,follow",B_NOINDEX_INTENCIONAL
https://www.kronosolopromocionales.com/productos/paraguas-27-5913-3858/,product,"is_ai_optimized=false — pendiente de enriquecimiento, excluido del sitemap intencionalmente",false,https://www.kronosolopromocionales.com/productos/paraguas-27-5913-3858/,0,80,"noindex,nofollow","noindex,follow",B_NOINDEX_INTENCIONAL
https://www.kronosolopromocionales.com/productos/set-ml-383-ii-13606/,product,"is_ai_optimized=false — pendiente de enriquecimiento, excluido del sitemap intencionalmente",false,https://www.kronosolopromocionales.com/productos/set-ml-383-ii-13606/,0,100,"noindex,nofollow","noindex,follow",B_NOINDEX_INTENCIONAL
https://www.kronosolopromocionales.com/productos/bolsa-en-algodon-vera-140gr-13614/,product,"is_ai_optimized=false — pendiente de enriquecimiento, excluido del sitemap intencionalmente",false,https://www.kronosolopromocionales.com/productos/bolsa-en-algodon-vera-140gr-13614/,0,100,"noindex,nofollow","noindex,follow",B_NOINDEX_INTENCIONAL
https://www.kronosolopromocionales.com/productos/bolsa-en-algodon-alva-100gr-13615/,product,"is_ai_optimized=false — pendiente de enriquecimiento, excluido del sitemap intencionalmente",false,https://www.kronosolopromocionales.com/productos/bolsa-en-algodon-alva-100gr-13615/,0,100,"noindex,nofollow","noindex,follow",B_NOINDEX_INTENCIONAL
https://www.kronosolopromocionales.com/productos/bolsa-en-algodon-nara-13616/,product,"is_ai_optimized=false — pendiente de enriquecimiento, excluido del sitemap intencionalmente",false,https://www.kronosolopromocionales.com/productos/bolsa-en-algodon-nara-13616/,0,100,"noindex,nofollow","noindex,follow",B_NOINDEX_INTENCIONAL
https://www.kronosolopromocionales.com/productos/sporty-bag-en-algodon-zetta-140gr-13617/,product,"is_ai_optimized=false — pendiente de enriquecimiento, excluido del sitemap intencionalmente",false,https://www.kronosolopromocionales.com/productos/sporty-bag-en-algodon-zetta-140gr-13617/,0,100,"noindex,nofollow","noindex,follow",B_NOINDEX_INTENCIONAL
